,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20110216,0.003063877,-0.013305611,-0.019283271,-0.020379419,-0.017923396,-0.011456024,-0.009414189,,-0.011239146,-0.015384542,-0.017156009,-0.023669348,-0.014201806,-0.021836111
20110217,-0.034141735,-0.012720946,-0.023567896,-0.017297229,-0.033880893,-0.018668422,-0.022104477,-0.016234575,-0.021606752,-0.02640557,-0.012764874,-0.051346154,-0.02209737,-0.00684005
20110218,-0.035934399,-0.033900673,-0.028094905,,,,,,,-0.03082265,,,,-0.044662145
20110222,-0.072789714,-0.01909108,,,-0.018778005,,-0.017944053,-0.039834352,,-0.038593844,,,,-0.023279132
20110223,,,,,,,,,-0.015837382,,-0.026288939,-0.035800013,-0.008034068,-0.012358722
20110224,,,,,-0.03017997,,,,,-0.026953852,-0.019291927,,-0.034574584,
20110225,,-0.008338337,,,,-0.041789266,-0.031975639,-0.028211669,,,,-0.064142874,-0.024916401,
20110228,,,,-0.014846068,-0.013736681,-0.011736026,,,,,,,-0.013757917,
20110301,-0.003017738,-0.009497795,-0.020298943,-0.018982551,,,,-0.037860839,,,,,-0.015426771,-0.027773021
20110302,-0.020342604,-0.015453516,,,,,,,-0.013701349,,,,,
20110303,,-0.010649424,-0.012473537,,-0.043514819,-0.013729008,-0.062387637,,-0.032350009,,,-0.017469008,,
20110304,-0.026553327,-0.012008466,-0.014393895,,-0.018291873,-0.011251009,,,,-0.021459012,-0.029239811,-0.040655921,-0.020159279,
20110307,-0.007380227,,-0.016286486,-0.042204734,,-0.021514828,-0.03406827,-0.01681434,,,,,-0.027016181,-0.016271215
20110308,-0.012120596,,-0.015975437,,,-0.059403522,,,-0.006703772,,,,-0.042006001,
20110309,,-0.030369913,-0.043183221,,,,,,,,,,,
20110310,-0.02110451,-0.01812107,-0.023459217,-0.035645277,-0.022456593,-0.038110454,-0.01647712,-0.027480237,-0.010296337,-0.024051676,-0.018500652,-0.023023559,-0.019511147,-0.012229302
20110311,-0.012705725,-0.027365052,-0.02263605,,-0.028463158,-0.022661088,-0.021055912,,-0.009836624,-0.02316186,-0.024214071,-0.022713452,-0.027461805,-0.013774898
20110314,-0.030986651,-0.025751927,-0.014706876,-0.014792362,-0.016758216,-0.025980084,-0.024293219,-0.026783835,-0.03030731,-0.020142809,-0.01953781,-0.012914447,-0.024102825,-0.018614731
20110315,-0.147721797,-0.014829035,-0.024236835,-0.023147586,-0.027637877,-0.020811286,-0.033468867,-0.019377445,-0.018884741,-0.035277479,-0.032447998,-0.020453348,-0.014818003,-0.030637956
20110316,-0.02397646,-0.02161867,-0.032542035,-0.031523093,-0.014683362,-0.028509245,-0.013756484,-0.029904575,-0.019254875,-0.019153213,-0.025807913,-0.016303905,-0.0085032,-0.021377106
20110317,0.073607675,-0.014399796,-0.028734567,-0.026345945,-0.016506472,-0.014173983,-0.023822661,-0.021523587,-0.007146127,-0.021863822,-0.026922831,-0.022349653,-0.015291359,-0.021818972
20110318,0.041741806,,-0.010899729,-0.029029389,-0.001841684,-0.030615043,-0.032508617,,-0.02487709,-0.024455924,-0.015533717,-0.004385447,-0.028500522,-0.023321762
20110321,0.035717439,-0.026934368,-0.0288273,-0.024146306,-0.027126242,-0.025401019,-0.03065703,-0.016161468,-0.015797626,,-0.025479084,-0.017997773,-0.020753093,-0.031625388
20110322,,-0.025156875,-0.02791442,-0.016706652,-0.022479772,-0.024434077,-0.020206142,-0.019092695,-0.019203731,-0.0321711,-0.015847757,-0.025654652,,-0.022896355
20110323,-0.02489047,-0.021597954,-0.030902515,-0.021600692,,,-0.039260087,-0.023672813,-0.02261471,-0.033357398,-0.031027242,-0.032805976,-0.023124466,-0.022775252
20110324,-0.0184293,-0.012140709,-0.019075153,-0.057035438,,-0.018718259,-0.02692703,-0.019545659,,-0.026986446,-0.026185464,-0.024838812,-0.036452439,-0.021898868
20110325,-0.016921351,-0.023509354,-0.031916392,-0.027212547,-0.028706586,-0.023323546,,-0.025444075,-0.025938253,-0.019095204,-0.037074282,,-0.02048158,-0.017799266
20110328,-0.017172994,-0.024702415,-0.022830411,-0.015789038,-0.021099227,,-0.00898943,,-0.01409903,-0.026422074,-0.02561536,-0.014958908,-0.023228968,-0.022154683
20110329,-0.022740649,-0.010175128,-0.029360751,-0.023329605,-0.035404189,-0.018888781,-0.016530442,,-0.023239426,,-0.018370853,-0.02437756,-0.02563543,-0.025759534
20110330,-0.020578583,-0.025410821,-0.020702764,-0.024929422,-0.023102716,-0.024190032,-0.032594774,-0.027952726,-0.017073694,-0.019549452,,-0.018424558,-0.018082705,-0.018363177
20110331,-0.02089661,-0.017377534,,-0.023768175,-0.019618211,-0.016648574,-0.034288387,-0.025500374,-0.023863635,-0.018721774,,-0.022750087,-0.018487029,-0.01525075
20110401,-0.000529016,-0.026279249,-0.030572265,-0.021366027,-0.02448185,-0.021595997,-0.019314504,-0.018917329,-0.023811438,-0.018999066,-0.019493512,-0.021847073,,
20110404,-0.010087608,-0.014789936,-0.015295666,-0.01668167,-0.022247542,-0.017001549,-0.016252584,-0.019830896,,-0.011398811,-0.016401889,,-0.027662927,-0.023335463
20110405,-0.031499216,-0.027217506,-0.029922016,-0.020414358,-0.029227997,-0.030353957,,-0.014068939,-0.024983358,-0.019404435,,-0.009143036,,-0.022241536
20110406,-0.023163516,-0.017435969,-0.030627085,-0.018082501,,-0.017750225,-0.018892754,,,,-0.022281653,-0.017894062,-0.016555459,-0.018990637
20110407,-0.026962563,-0.026394649,-0.044026558,-0.021480936,-0.021012692,-0.033548907,,,-0.01307436,-0.016181954,-0.019400614,,-0.020352421,-0.029539482
20110408,-0.008280497,-0.007956041,-0.010570041,-0.019857365,-0.016255454,-0.01715361,-0.014424991,-0.013196714,-0.011766349,-0.017453852,-0.017171474,-0.01661513,-0.026479643,-0.018513985
20110411,,-0.016855981,-0.014272057,-0.018104364,-0.014400613,-0.013844308,-0.008159053,-0.011466762,-0.02619049,-0.02092973,-0.01772492,,-0.021830737,-0.022337385
20110412,-0.033875788,-0.01652259,-0.019337168,-0.006010473,-0.022790273,-0.017637937,-0.021340257,-0.016117862,-0.02212451,-0.017375911,-0.025360894,-0.032748367,-0.019077485,-0.025904565
20110413,-0.007411125,-0.01958051,-0.02664405,-0.029519698,-0.009426669,-0.019644768,-0.020761125,-0.012344633,-0.012878264,-0.016671642,-0.019361363,-0.031440299,-0.017413061,-0.0134414
20110414,-0.038231801,-0.029244147,-0.024035299,-0.018661968,-0.018425022,-0.024050115,-0.034317292,-0.02544137,-0.019792532,-0.012170834,-0.022179664,-0.014022274,-0.02333892,-0.014730949
20110415,-0.008489295,-0.025349087,-0.024591276,-0.031239413,-0.018370355,-0.034105596,-0.018184788,,-0.018236908,-0.018710593,-0.022516105,-0.018141512,-0.021276965,-0.043414531
20110418,-0.060085771,-0.033786958,-0.020790986,-0.013682735,-0.025324201,-0.026859937,-0.020499371,-0.019318232,-0.022633957,-0.031005508,-0.037496564,-0.04271169,-0.019290244,-0.028711467
20110419,-0.011110023,-0.015176476,-0.026453933,-0.016578126,-0.018135025,-0.018143616,-0.022664858,-0.03504536,,-0.014287776,,-0.036168599,-0.019288979,-0.023153976
20110420,0.18153222,-0.018730261,-0.025650261,-0.023400593,-0.022257123,-0.035126615,-0.00702072,-0.016363691,-0.025605021,-0.019876262,-0.015487958,-0.01718616,-0.022240804,-0.032304618
20110421,-0.001391488,-0.016851559,-0.020924196,-0.027951339,-0.020932305,-0.027214095,-0.020138292,-0.023799876,-0.026727831,-0.017061433,-0.050953471,-0.017523236,-0.013138599,-0.024417923
20110425,,,,,-0.022607433,,,-0.020004764,,,-0.020657681,-0.021396939,-0.02486095,
20110426,-0.008509867,-0.0344245,-0.034762004,-0.035625374,-0.024425101,-0.026032235,-0.02182915,,-0.029690637,-0.030564015,-0.024769481,-0.02480813,-0.018007786,-0.022655643
20110427,-0.04287738,-0.018946629,-0.01335384,-0.013525724,-0.02524154,-0.023834029,,,-0.021193924,,-0.02042489,-0.022554172,-0.020923112,-0.013095657
20110428,-0.02946907,-0.02495294,-0.017819275,-0.027007661,-0.022513088,-0.021680784,-0.025530898,-0.026946995,-0.024455047,-0.01785144,-0.02232603,-0.029172323,-0.021452974,-0.032603506
20110429,,-0.020297449,-0.035586604,-0.026685507,-0.01913621,,-0.021314057,-0.020017361,,-0.032400416,-0.028830327,-0.014074367,-0.014722608,-0.022981158
20110502,-0.007946432,-0.017761798,-0.023207309,-0.018380731,-0.008580663,-0.01426766,0.000519273,-0.023605491,-0.031692662,-0.022550044,-0.027132103,-0.005627872,-0.008441277,-0.023285893
20110503,,-0.042721591,-0.016443404,-0.012239035,,-0.025713407,-0.015584974,-0.008733884,,-0.020895181,-0.026337101,-0.01972798,-0.04388385,-0.029384268
20110504,-0.02840527,-0.010276574,-0.024874251,-0.021420718,-0.032702134,-0.007886313,,,-0.037330915,-0.026357315,-0.038565043,-0.018207357,-0.028499733,-0.032201541
20110505,-0.026047699,-0.032214105,-0.019104834,-0.07669268,-0.036023885,-0.034982921,-0.071017899,-0.015633435,-0.020652529,-0.016583454,-0.022584211,-0.016574089,-0.018140176,-0.026433008
20110506,0.010706755,-0.015730478,-0.031218487,-0.023470583,,-0.02502179,-0.017622672,-0.027130231,-0.027746525,,0.002317431,-0.020064049,-0.0181493,-0.021002751
20110509,-0.02247972,-0.008413678,-0.009582632,-0.03055016,-0.01966255,-0.043696379,-0.031584465,-0.020946308,-0.02074581,-0.030584998,-0.029452026,-0.029053713,,-0.01336496
20110510,-0.026423783,-0.031544141,-0.035025103,-0.019655052,-0.028224174,-0.022563878,-0.025381374,-0.0239559,,,-0.017249369,-0.037971864,-0.026321822,-0.014219625
20110511,-0.015835357,-0.011521115,-0.021545654,-0.021058678,-0.017170993,-0.000657897,0.006298944,-0.02196882,-0.018962591,-0.021281343,,-0.024243042,-0.023720359,
20110512,-0.023121784,-0.019921011,-0.038894786,-0.017711019,-0.028540311,-0.002591803,-0.022513226,-0.016633523,-0.013666951,,-0.016411617,0.012166342,-0.016968436,-0.016832814
20110513,-0.013589097,-0.023472856,-0.014961045,,0.000169291,-0.005872201,-0.017868873,-0.008371448,-0.025895063,-0.014015072,-0.039622402,-0.016528805,-0.004325763,-0.017997929
20110516,-0.030681023,-0.022771494,-0.014218341,-0.025526754,-0.014903723,-0.013515982,-0.017203116,0.015676994,-0.021443973,-0.037652026,,-0.017373003,-0.017616737,-0.018152571
20110517,-0.028932691,-0.020168146,-0.026133699,-0.011431264,-0.009370868,-0.024488003,-0.005582485,-0.011626551,-0.020403423,-0.016262312,-0.00990683,-0.039210482,-0.021623679,-0.017001815
20110518,-0.015021957,-0.013473715,-0.021593934,-0.021326139,-0.010579725,-0.014473006,-0.014953014,-0.026994105,-0.010320465,-0.02114062,0.003301536,-0.007873182,-0.038556999,-0.031182245
20110519,-0.005683725,-0.009827839,-0.0154831,0.014725266,-0.014550149,-0.002924447,-0.030801098,-0.014268573,-0.018767355,-0.021498107,-0.005001698,-0.020939396,-0.033245055,-0.015550796
20110520,,-0.017506966,,,,,-0.038901686,-0.014034318,,0.014420604,-0.012910571,,,-0.026405472
20110523,-0.074158645,,,,,,-0.017976867,-0.02162948,,-0.016080397,-0.02396548,,,-0.018196468
20110524,,,,,,,-0.018253037,,-0.018789294,,,,-0.039563354,-0.018452741
20110525,,,,,,,,,,,,,,
20110526,,-0.024307779,,,-0.022742368,,,,-0.016618995,,-0.015097956,,-0.01698781,
20110527,-0.006128042,,,,-0.020286305,,-0.027020656,,,,,,-0.014681389,
20110531,0.000512874,-0.020401017,,-0.023553837,-0.038842606,,,,,,,,,-0.015889773
20110601,-0.040625361,-0.013904194,-0.01330106,-0.026565036,,,,,-0.014776942,,-0.012017609,,-0.032606533,-0.014855789
20110602,-0.01642026,-0.025543518,-0.023114606,,-0.007789491,-0.014218318,,-0.014656116,-0.018101807,-0.028801644,-0.022666492,-0.03245295,,
20110603,-0.073862083,-0.014165313,,-0.014329186,-0.017846584,-0.016198962,,,-0.016207102,-0.036466228,-0.038802455,-0.031001224,,-0.015276456
20110606,-0.03209091,-0.015271211,-0.023306424,-0.015690489,-0.019641372,-0.025206562,,-0.017278801,,,,-0.02275357,,
20110607,-0.006765777,-0.016636855,-0.015201795,,,-0.027405628,,,-0.050641453,,-0.021383569,,,-0.033812326
20110608,-0.01980716,-0.03454692,-0.016230815,-0.030206294,-0.014308856,-0.009044774,,,-0.045175094,,-0.016906231,,-0.076977945,-0.018244987
20110609,0.001651168,-0.040175651,-0.059608497,-0.033718299,-0.025103476,-0.026582204,-0.026942541,-0.023186042,-0.01883855,-0.034793868,-0.024382698,-0.032597009,-0.027553603,-0.01213424
20110610,-0.025892583,-0.011338508,-0.028524007,-0.015190736,-0.027574281,-0.025861411,-0.024912342,-0.035494358,-0.017398737,-0.026659056,-0.022802188,-0.03649434,-0.022414569,-0.020742876
20110613,0.00247143,-0.027374786,-0.113110323,-0.024443686,-0.013396809,-0.051051122,-0.021817644,-0.023946707,-0.027925442,-0.032248034,,-0.024619582,-0.023354697,-0.026621602
20110614,0.048236674,-0.027553667,-0.025260563,-0.023244443,-0.022983215,-0.016507163,-0.026346707,-0.016949361,-0.026418578,-0.017960719,-0.033205084,-0.037031958,-0.014941005,-0.023066105
20110615,-0.074552443,-0.027730097,-0.016297204,-0.028110084,-0.025022613,-0.029463208,-0.016646294,-0.012862102,-0.026718115,-0.033504997,-0.01462723,-0.02378374,-0.027108167,-0.009369154
20110616,-0.013609403,-0.025127357,-0.018713045,-0.053428302,-0.014575015,-0.017781777,-0.028602027,-0.010900179,-0.01889633,-0.023562925,-0.021348843,-0.031953671,-0.008776831,-0.014888748
20110617,0.022201008,-0.029220354,-0.018650222,-0.016954469,-0.02823532,-0.02626692,-0.016457767,-0.021101165,-0.015659758,-0.029367339,-0.031769315,-0.027668804,-0.023397608,-0.020808544
20110620,,-0.024350493,-0.030634318,-0.022916556,-0.035734699,-0.035040952,-0.021089645,-0.01798218,-0.023680689,-0.021683192,,-0.031301254,-0.017343329,-0.02493097
20110621,,-0.034862094,-0.031019807,-0.068563085,-0.048746428,-0.016989748,-0.023507482,-0.019271296,,,,-0.027677811,-0.015391577,-0.019730405
20110622,-0.028375202,-0.031324599,-0.03039238,-0.025705971,,-0.022270289,-0.027556236,,,-0.029853287,-0.019171031,-0.007514368,-0.021550619,-0.018426306
20110623,-0.061967618,-0.020054844,-0.022977638,-0.02997717,-0.030079735,-0.025635597,-0.017482542,-0.029046283,-0.029904928,-0.016068021,-0.018972683,-0.06228846,-0.02230647,-0.039271917
20110624,-0.023271453,-0.034175228,-0.018800516,-0.026399092,-0.029674145,-0.022564039,-0.01834961,-0.024491584,-0.030986934,-0.024611061,-0.023056354,-0.021489671,-0.024500243,-0.013128512
20110627,,-0.021897413,-0.05051941,-0.022654803,-0.022694826,,,,-0.020626532,-0.023896019,-0.026484623,-0.025638888,,-0.018735481
20110628,-0.025703357,-0.024451129,-0.03476047,-0.031105428,-0.021918128,-0.022554958,-0.023307746,,-0.030525704,-0.023287671,-0.030760224,-0.024244074,-0.023841056,-0.029854825
20110629,0.003822055,-0.021911928,-0.026182697,-0.044220001,-0.038904256,-0.020222318,-0.020079557,,-0.023934622,-0.018503152,-0.039999577,-0.030358338,-0.023673716,-0.0224279
20110630,,-0.017392388,-0.026644343,-0.021097131,-0.029570678,-0.024866472,-0.031389555,-0.020146238,-0.023958752,-0.026050959,-0.017143213,-0.018846079,-0.026929784,-0.024665864
20110701,-0.030446625,-0.044174008,-0.033559901,-0.023224062,-0.024187374,-0.019878871,-0.030709089,-0.022324505,-0.024069401,-0.018104448,-0.025013221,-0.021573723,-0.036018477,-0.021848008
20110705,-0.021827245,-0.029130447,-0.02040636,-0.02350737,-0.028396136,-0.031429946,-0.025693925,-0.021605761,-0.020682993,,,-0.024174529,-0.028854803,-0.018066299
20110706,-0.025156816,-0.018027451,-0.022534268,-0.029674346,-0.02385812,-0.024434462,-0.055161866,-0.027729673,-0.012042265,-0.023468571,,-0.023339159,-0.024813218,-0.0250339
20110707,0.019755374,-0.027700344,-0.027717016,-0.021107676,-0.018495181,-0.022483381,-0.024601617,-0.02024763,-0.027928496,-0.019704531,-0.03422853,-0.023099003,-0.014022912,-0.019742376
20110708,-0.066585393,-0.027827544,-0.012803919,-0.011204933,-0.022418548,-0.019718508,-0.015097548,-0.021478013,-0.025693192,,-0.017331489,-0.028679756,-0.027153772,-0.031067749
20110711,-0.109359847,-0.018934064,-0.016930028,-0.008784672,-0.024976571,-0.023329412,-0.019762387,-0.02253072,-0.017463164,-0.025892877,-0.023257854,-0.01986124,-0.027733733,-0.023139654
20110712,-0.024680371,-0.026384068,-0.024169354,-0.015863699,-0.02708118,-0.027388241,-0.028775628,-0.025432122,-0.009573711,-0.02288933,-0.019197758,-0.021727178,-0.018078799,-0.018649665
20110713,-0.021016167,-0.014213392,-0.025662483,-0.02174548,-0.026488538,-0.016900037,-0.021846946,-0.024126838,-0.017924018,,-0.009208329,-0.022439242,-0.025123795,-0.025987186
20110714,-0.010937881,-0.025426588,-0.018963579,-0.009305702,-0.018918183,-0.025588028,-0.021053837,-0.016757501,-0.016209998,-0.02563615,-0.016080475,-0.017197614,-0.019132795,-0.015489439
20110715,0.017056561,-0.010868702,-0.028955102,-0.024702942,-0.020570001,-0.042321461,-0.026323396,-0.025360847,-0.02338277,-0.00898418,-0.00647428,,-0.030885154,-0.019455092
20110718,-0.016929743,-0.016050232,-0.017541009,-0.019602702,-0.021551738,-0.022874374,-0.031182934,-0.02289221,-0.034547594,-0.038709937,-0.021721485,-0.032450548,-0.017023756,-0.021133844
20110719,-0.010392618,-0.021500082,-0.018998431,-0.021958244,-0.023575339,-0.020582204,,-0.027914918,-0.032906444,,-0.029845372,-0.028984521,-0.012442281,-0.025669514
20110720,-0.006323703,-0.015376912,-0.023371631,-0.021054636,-0.018379266,-0.017593039,,-0.02543255,-0.035214521,-0.026263598,-0.024399411,-0.01384123,-0.016053963,-0.02547995
20110721,0.006106304,-0.014147768,-0.036497684,-0.017041307,-0.012941743,-0.025745197,-0.018669307,-0.01358414,-0.025092209,-0.025609193,-0.015131549,-0.02210108,-0.01881015,-0.010092255
20110722,-0.026218858,-0.016850946,-0.017363179,-0.028950189,-0.017785377,-0.016782382,-0.023773908,,-0.02181472,-0.02447834,-0.016885891,-0.018786359,-0.017544279,-0.01835053
20110725,-0.062513324,-0.039257035,-0.019881447,-0.014219425,-0.02828261,-0.021856474,-0.023716515,-0.019570247,,,-0.021565524,-0.024633504,-0.016851862,-0.014396191
20110726,,-0.020716387,-0.025768663,-0.027529207,-0.043220367,-0.023810382,-0.020900797,-0.02183557,,-0.028117226,-0.018203262,-0.025413772,-0.015399027,-0.024558089
20110727,-0.035410946,-0.013486192,-0.005193818,-0.033106,,-0.021306879,-0.021226472,-0.016353575,,-0.031219269,-0.022085003,-0.02115616,-0.022156292,-0.101003894
20110728,,-0.026335713,-0.037665328,-0.023669746,-0.043925594,-0.019133042,-0.020763356,-0.021685157,-0.015797418,-0.023287007,-0.010399375,-0.022367888,-0.011153014,-0.027216655
20110729,-0.053372006,-0.031386178,-0.025001695,-0.053872785,-0.059264775,-0.010115724,-0.027054856,-0.005181787,-0.029216653,-0.011400935,-0.021187298,-0.018443105,,-0.032349668
20110801,0.000825572,-0.01512998,-0.010522099,-0.014079225,-0.029140672,-0.030050429,-0.034453775,-0.029136927,-0.024546606,-0.023060577,-0.018394441,-0.03574715,-0.044189008,-0.048945637
20110802,-0.038644564,-0.034523632,-0.014845912,-0.004751589,-0.021393018,-0.03162001,-0.030256704,-0.017618416,-0.033838307,-0.024929506,-0.034625889,-0.046397544,-0.002638982,0.010298778
20110803,-0.045238912,-0.035307687,-0.001334327,-0.027012016,-0.010243719,-0.014421029,-0.01140919,-0.029199859,-0.028472609,-0.023486529,-0.012089014,-0.027546625,-0.035429411,-0.044668579
20110804,-0.076048469,-0.023955191,-0.026370009,-0.013156084,-0.012058305,-0.028818058,-0.038298647,-0.030929665,-0.030146708,-0.028435757,-0.021760169,0.000359324,0.028119037,-0.013514606
20110805,0.022757818,-0.003985863,-0.041612776,-0.016707459,-0.049472624,-0.010318605,-0.010052923,-0.10283824,-0.033754864,-0.051774932,,0.003432627,-0.010130339,-0.036409533
20110808,-0.153088504,-0.043146208,-0.005321164,-0.024250113,-0.037651087,-0.023308642,-0.005775154,-0.032301374,-0.037349751,-0.016897694,-0.046373312,-0.028340881,-0.0048792,-0.031828257
20110809,0.080548017,-0.062778658,-0.117483632,-0.028900727,-0.048990101,-0.050197182,-0.018377883,0.014753607,-0.019525718,0.000588931,-0.053311049,0.025974835,-0.119449359,-0.062747572
20110810,-0.16363858,-0.007652354,-0.03193479,-0.014433939,-0.011338456,-0.042929107,-0.014626407,-0.056024247,-0.018329975,-0.04234996,-0.009358313,-0.006524484,0.000882915,0.295703364
20110811,-0.007140818,-0.014655551,-0.042419953,-0.026925586,-0.030981977,-0.012097001,-0.014154884,-0.019914167,-0.038359259,-0.046771157,-0.022776351,-0.047531905,-0.023476388,-0.044527279
20110812,0.010961212,0.0225305,-0.014520276,0.002383497,-0.022670961,-0.018053617,-0.022078768,-0.030718535,-0.017922319,-0.044659506,-0.019406404,-0.024547916,-0.015401198,-0.025190941
20110815,0.026190581,-0.031289416,-0.052646264,-0.018937103,-0.017826564,-0.030401797,-0.031605165,-0.027097229,-0.031251406,-0.024286517,-0.022199043,-0.029454055,-0.03821221,-0.047594834
20110816,-0.061713849,-0.024864382,-0.062537147,-0.029717088,-0.027171552,-0.043928741,0.040934398,0.056794992,-0.019592661,-0.04658842,-0.010144479,-0.00448232,-0.04266726,-0.01573832
20110817,0.013491854,-0.049759333,-0.017121238,0.001184908,-0.004734965,-0.023434767,-0.012970107,-0.010339249,-0.007077659,0.010617181,-0.015537681,-0.03408746,-0.037980016,-0.031858863
20110818,-0.212845457,-0.029787621,-0.029543908,-0.029849296,-0.029592691,-0.036481567,-0.009854641,-0.028486252,-0.01745188,-0.011079711,-0.032235842,0.025852967,-0.035330787,-0.07111359
20110819,-0.062344847,-0.017953726,-0.119147829,-0.141295708,,,,,,,,,,-0.042718998
20110822,0.029548662,-0.030418292,,,,,,,,,,,,
20110823,-0.01328325,-0.026563369,-0.115225166,-0.052832948,,,,-0.047593454,,,,-0.020615686,,-0.035099469
20110824,,,,-0.015930791,,,-0.03586559,,,,,,-0.05561229,-0.053043984
20110825,-0.015108333,-0.01311324,,-0.029732025,,,-0.037863975,-0.041092206,,,,-0.013868826,-0.039135202,
20110826,-0.05204717,-0.021266027,,,-0.040143202,,-0.056083132,,-0.057601773,,,,-0.034050516,
20110829,0.004201477,,-0.040790994,,,,,-0.029394702,-0.047664536,,,,-0.025404421,
20110830,-0.038885071,-0.027604123,-0.031973061,,-0.020061511,,,,,,-0.026053902,-0.037341355,-0.040513789,
20110831,-0.029600054,-0.050175365,-0.020502695,-0.007932709,-0.009609555,-0.02484905,,-0.041931646,-0.032254931,,,,-0.037630633,-0.026885895
20110901,-0.025762812,,,,-0.033255894,,-0.037577956,-0.012747151,,,,,-0.017920383,
20110902,-0.108716498,-0.052024216,-0.023006312,-0.037098964,-0.0582211,,,,,-0.025590908,-0.016628074,,,
20110906,-0.125873956,-0.024973303,-0.036781436,-0.037745826,,-0.037535009,-0.047359051,-0.030866184,,,,,-0.024995961,-0.047175605
20110907,0.062490735,,-0.026988294,,,,,,,-0.027547375,-0.028114512,-0.036814364,,-0.02764672
20110908,-0.0410145,-0.023298139,-0.034105837,-0.06455935,-0.030054049,-0.009866456,-0.016546047,-0.043043385,,-0.027141212,-0.012353574,-0.031302377,-0.042721467,-0.019783684
20110909,-0.080760797,-0.032962402,-0.034306939,-0.031157549,-0.01455422,-0.032767921,-0.030582084,-0.042277166,-0.030405815,-0.037316195,-0.027221069,-0.023505619,-0.028647653,-0.019495616
20110912,-0.070379682,-0.074632186,-0.020773257,,-0.017163489,-0.02369998,-0.038660358,-0.031257455,,-0.036576043,-0.045951198,-0.027436263,-0.051505544,-0.064534771
20110913,-0.036999245,-0.060107475,-0.038966983,-0.01710636,-0.030144121,-0.075556808,-0.024953868,-0.049779437,-0.031222214,-0.037549365,-0.047835352,-0.027645894,-0.03380906,-0.036054857
20110914,0.005827574,-0.01753585,-0.033557351,-0.027853235,-0.046460773,-0.040358727,-0.15194402,-0.027085023,-0.040682062,-0.020624784,-0.025334682,-0.051756512,-0.033497932,-0.021733278
20110915,0.011687088,-0.032377651,-0.019995617,-0.028480848,-0.032121154,-0.016870883,-0.037799204,-0.029962554,-0.009092816,-0.027515269,-0.019670121,-0.031463822,0.00254371,-0.032226418
20110916,-0.005042714,-0.026746319,-0.025148083,-0.027850835,-0.020894649,-0.022031086,-0.043518465,-0.037737566,-0.029708832,-0.027383073,,-0.035752622,-0.029227616,-0.023604105
20110919,-0.088472768,-0.016738813,-0.035201633,-0.0351639,-0.037496548,-0.023694498,-0.029405489,-0.033822162,-0.027012757,-0.02501095,-0.036395903,-0.016166309,-0.034014339,-0.00731173
20110920,-0.016495728,-0.036713827,-0.040844373,-0.031019041,-0.028692192,-0.089292286,-0.03334214,,-0.032846851,-0.02576031,-0.035719416,-0.019405676,-0.026708706,-0.020093481
20110921,-0.022511686,-0.029772901,-0.011280978,-0.018308805,-0.030360748,-0.035005775,-0.009881021,-0.031172768,-0.04200867,-0.034880262,-0.013049553,-0.050518252,-0.021665106,-0.00661018
20110922,-0.213407678,-0.023152667,-0.022960522,-0.022083114,-0.037705713,-0.022384067,-0.039518162,,-0.030438312,-0.028765075,-0.028032823,-0.028932338,-0.04626705,-0.05343905
20110923,-0.043103917,-0.057796233,-0.039939487,-0.048573333,-0.057355079,-0.029378956,-0.054024329,-0.018175858,-0.040230357,-0.052841772,-0.016055195,-0.039462807,-0.044807856,-0.03866087
20110926,-0.023338216,,-0.034395694,-0.048787285,-0.075899793,-0.050079194,-0.028694957,-0.040060966,-0.006059521,,-0.061460339,-0.030374584,-0.042139305,-0.213431162
20110927,0.030906354,-0.036281065,-0.033262311,-0.061646174,-0.032486765,-0.038425377,-0.021555487,-0.03426588,-0.041065484,-0.045452749,-0.032016085,,-0.003153006,-0.044148586
20110928,-0.037954273,-0.046820676,-0.026957617,-0.03680587,-0.04108037,-0.03703626,-0.036036741,-0.048482479,,,0.008634769,-0.045299243,-0.025079606,-0.031805336
20110929,0.027651809,-0.035087897,-0.005244843,-0.023555576,-0.03892359,-0.048880495,-0.028730504,-0.040112849,-0.014408716,-0.039592219,-0.024655858,-0.038084633,-0.050076701,-0.045063455
20110930,-0.01556661,-0.023746766,-0.033896084,-0.030775503,-0.029648949,-0.028829248,-0.035402394,-0.021759812,-0.032792913,-0.019548653,-0.023002958,-0.043769049,-0.022760906,-0.009785116
20111003,-0.053417893,-0.07141347,-0.025067141,-0.02654149,-0.060354188,-0.044514048,-0.040568422,-0.036360062,-0.033479649,-0.045062596,-0.007045438,-0.039564194,-0.029436786,-0.018970667
20111004,-0.060316092,-0.031061748,-0.030512778,-0.036464845,-0.034159282,-0.051417676,-0.037086204,,-0.036053674,-0.023961531,0.008767709,,-0.060522865,-0.065642271
20111005,-0.02302708,-0.028022172,-0.033187692,-0.04243364,-0.031853968,-0.030292498,-0.013335828,-0.041290287,-0.041155462,-0.073221495,-0.034715655,-0.013873216,-0.041297002,-0.046927489
20111006,-0.043950275,-0.026079026,-0.034737327,-0.034470861,-0.05808486,-0.027018184,-0.026774138,-0.019857292,-0.024386524,-0.034049702,-0.039161473,-0.034381251,,-0.056900694
