,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20070606,-0.023107261953533187,-0.01353102424836064,,-0.00959046036401837,-0.024048140583325592,,-0.0113160737700964,,-0.018275302628059487,-0.014611402067660081,-0.015196897945339724,,-0.013599565194626018,-0.019342644401977815
20070607,-0.02417098456852119,-0.01332297705429995,-0.01597643201324821,-0.013560835771432658,-0.018506560079457626,-0.02203493145988747,-0.017565260240170622,-0.022167624732763416,-0.01606851692484676,-0.014639476107664416,-0.013395173470314218,-0.02462482486433623,-0.012850978400691986,-0.012362825516754578
20070608,-0.016565485511437814,-0.030392657406423745,-0.019461406391348957,-0.02612552328212203,-0.021965491183757593,-0.027286791865155167,-0.013782055916877286,-0.02494312852828358,-0.013933184212945619,,-0.031194035872295297,-0.014488239711364287,-0.02852244204433871,-0.012725909276212406
20070611,-0.02826839611513513,-0.027105178480381086,-0.018954637803300922,-0.014214131906182637,-0.03266637627317674,-0.030123912660990126,,-0.012807615550529892,-0.014755324341433267,-0.014588423881306892,-0.02244150309958899,-0.024716035768165404,-0.01222974056154601,-0.015941108662634547
20070612,-0.027208788804035242,-0.015942818721088648,-0.027849856633818733,-0.022659924363969585,-0.013300982698078724,-0.03627690095133508,-0.018537904120208178,-0.021226720969004898,,-0.011910503084125001,-0.020508728277940282,,-0.025427692234360616,-0.013118348996580206
20070613,0.022857906189741664,-0.02523249976932198,-0.020367913211185463,-0.019835290689720588,-0.01989480093990109,-0.014943468966891384,,-0.015391555076643026,-0.016723785229728297,-0.0015197414359998216,,-0.014106718857995347,-0.010453788735347969,-0.017648822346084822
20070614,-0.012736467192862425,-0.01666686916068716,-0.013624834957656495,-0.020026085216243952,-0.014843811198061371,-0.012809687103500686,-0.012632819530814715,,-0.014278417394753648,-0.025170431734977808,-0.0125685331903578,-0.013921608163295787,-0.020708344907748668,-0.01293296490514527
20070615,0.02606971014050966,-0.019142836782641115,-0.01687927184482736,-0.015793619512777905,-0.01325561997767349,-0.014066573466195085,-0.016329659583527615,-0.021383095342413658,,-0.011380388735610725,-0.020451959312028117,-0.022703174899944806,-0.012706111855266211,-0.010118635976192168
20070618,-0.006439233610680451,-0.013110559003440303,-0.013602238686471643,-0.012457080432050023,-0.011920858995431827,-0.008777122346932118,-0.006935998585868442,-0.006584452261668474,-0.02382754789432963,-0.017599471913925063,-0.014849654395121306,-0.02234930556376449,-0.013336328913420292,-0.012222888450984709
20070619,-0.015583637536992982,-0.008527454127921889,-0.01325335231292708,-0.022410489669173514,-0.016276202956928942,-0.06030071183211858,-0.009205100484363432,-0.024195657572205265,-0.015156117755063704,,-0.011268804182630723,-0.02475308502443331,,-0.014796231414194679
20070620,0.007448629639474562,-0.013997326008543927,-0.05256466008092353,-0.021999217253232124,-0.0177272103791742,-0.022856910447140333,,-0.06498946488115179,-0.014209500423417138,-0.026789037018002115,-0.011060473833594068,-0.011081830360440591,-0.008570988259602069,-0.01537411982214313
20070621,,-0.012742764320107113,-0.013392948115516064,-0.010968233774438828,-0.022484792770885803,-0.022122412741671676,-0.01623353874240832,-0.01740566083369845,-0.029208159160415356,,,-0.013003348721683532,-0.018340040507267612,
20070622,,,,-0.02641281708290949,-0.02231045200923826,,-0.019072804758537922,-0.017851626936307846,-0.020555563118880876,-0.014975111240824901,,-0.027966917487677878,-0.018960377060626032,-0.014742139500060262
20070625,,-0.029633678217810558,-0.046781369724648664,-0.029609172155161324,-0.024787025456748914,-0.025967626743977706,,-0.03820824940190512,-0.019147262369517387,,0.004359635298434306,-0.023256866528036102,,
20070626,,-0.028491129231338175,,-0.013193619618166928,-0.014418146547185526,-0.03204081485099175,-0.02653353714562831,,-0.021395702444527417,,-0.014852184761666765,-0.00880572111750246,,-0.018318697068470134
20070627,-0.02994742361426985,-0.021496732916900463,-0.026278575399923693,-0.020182427891162067,-0.02113515144799361,-0.0238799977754989,,-0.041025936216374466,,-0.031266323203503005,,-0.01878638922974407,-0.02456040166596546,-0.021803882827631994
20070628,-0.019344359018983764,-0.02402536791575008,-0.021974764735811725,-0.025843297280271425,-0.024400928910700472,-0.028984799371017136,-0.02336837853996523,-0.02678854495384206,,-0.02652956502970921,-0.015370698656126044,-0.020391967314157433,-0.02778525566615153,-0.016821941418847432
20070629,,-0.04172803945526117,-0.02219683957489252,-0.02194553043256356,-0.02771327420194128,-0.010142201446700624,-0.024894495350989164,-0.022934968061761124,-0.02496355799414604,,,-0.008228712947959424,-0.02064403925320472,-0.021785141742472158
20070702,-0.03582241586989374,-0.03633034694828354,,-0.02562272220470921,-0.02615126219201791,-0.02410895826130954,-0.019138062454706756,-0.032143770413229376,-0.022237616224713548,-0.03269144193812301,,-0.0275356464633362,,
20070703,,-0.02464199886862592,-0.03169468160292778,-0.021147087376573365,-0.02525513134215643,,-0.02713091655209235,-0.024025759081781613,,,,,,
20070705,-0.017414241881388175,-0.05672468165712197,,,,,-0.01718368082045252,-0.03281105663680046,,-0.022536869294945333,-0.03161636489921781,,,-0.024028944732689322
20070706,-0.022377964632052924,-0.021701110706011578,-0.033244316644738675,-0.035719554259378145,-0.030585315634551108,-0.019449563366573358,-0.023166704904592106,,,-0.027661534416391284,-0.027822890119947652,-0.022245413030698907,-0.02133152150013612,-0.03345381878548537
20070709,,,,-0.0036021772295523335,-0.023676505501165762,-0.02416068017273018,,-0.02302462300196423,-0.02507007744821508,,-0.01587531066923408,-0.019929600611492987,-0.02889057192601314,-0.026112002962819236
20070710,-0.025667974611248007,-0.023183141392079283,-0.015168098596588186,-0.01665277601564194,,,-0.009195471944851059,-0.02596730641694996,-0.017974302554001925,-0.021139559021496293,-0.02532494339261329,-0.027830277322722335,,-0.011579735628655006
20070711,-0.041430519271200374,-0.01902676513612791,-0.02976177765635797,-0.03147242393319972,,-0.020363537049139985,-0.02473944980880921,-0.020883982129814047,,,-0.02261203221061578,-0.010908221872561047,-0.025842829317588883,-0.0301855366062521
20070712,0.00170180458958899,-0.019326026281739905,-0.03609128606979138,-0.028708264354684182,,,-0.02477367167364277,-0.025874550610075264,-0.023142977356730248,-0.022183699005732332,,-0.02852604902574942,-0.021090996720468786,-0.02100861349042474
20070713,-0.013793839428577117,-0.02080300884912667,-0.021847687044986464,-0.037322107594841475,-0.018465498960190865,-0.01941690882910209,,-0.02353893279489951,,-0.022484766556572597,-0.02286335003277154,-0.029707540760812105,-0.018867110865401958,-0.014370603590859425
20070716,-0.01789278052356239,-0.02337749197130095,,-0.025494733520133483,-0.01773397021637895,-0.019658327627340016,-0.017245376341110955,-0.01340611219651576,-0.025920248252810123,-0.02208990755278853,-0.02252635432603345,-0.020574317097123818,-0.053781949664332994,
20070717,,-0.019644910578998333,-0.02546586578399923,-0.020902922514919712,-0.02465436879352051,-0.008233703241055759,-0.007348044997222191,0.00661054175173217,-0.02215887861607793,-0.07122432993982802,-0.02921287316665534,-0.03003445933282367,,-0.022165384074379655
20070718,-0.03833563877037155,-0.016747316642225157,-0.02716565511161017,-0.021402201169391028,-0.018692222145030666,-0.01368082327692222,-0.02070859302427569,-0.01886783813534284,-0.02877823168081864,-0.06481315433388601,-0.004200274198854646,-0.027144628123745046,-0.015232334028192768,-0.026108062163484238
20070719,-0.0027402568567895295,-0.013368442279361521,-0.022231752264103136,-0.01571068722911325,-0.015666166738251414,-0.01494236967871882,-0.019489277701186254,-0.030108591876761764,-0.01182294402686349,-0.015939670383389,-0.014151179699787506,-0.020594643772961822,-0.023176448931189374,-0.023828382330995514
20070720,,,-0.02407201591860358,,-0.04774641813482088,-0.016857999823348818,-0.0308497629184393,-0.012277597727719367,-0.01849449721286579,0.002180017727868709,-0.01732764835237191,-0.030556660263719025,-0.021993245636943937,-0.02030722174558416
20070723,,-0.016894863559431705,-0.021793262798261298,-0.032027212021155875,-0.03617040475178295,-0.024233939758924655,-0.020673306671318392,-0.021491541810325934,,-0.012117673614800262,-0.0255585220499516,-0.027733017334098276,-0.017184635928162356,-0.011310549074860371
20070724,-0.04691930799063404,-0.025512077790408844,-0.02131209298627096,-0.026353764976212113,-0.008636534947986635,-0.0294361160500084,,-0.031061222088864582,,-0.013303083107108704,-0.02448171414526254,-0.016115249170919745,-0.01840188382366162,-0.031780887162927346
20070725,0.003470269142935226,-0.02426102064991378,-0.02227953641510491,-0.009650472229450697,-0.030588996959323655,-0.02067557885152535,-0.03553360745167686,-0.01662231068635996,-0.007059478696802957,-0.023514180033633425,-0.02828080084967966,-0.02726221798125299,-0.023570860592096284,-0.02656095147848585
20070726,-0.034327427371224406,-0.026819823880413814,-0.014671144757289312,-0.026347357195409413,-0.02264955520553239,-0.028740327201811702,-0.01006593527241507,-0.036601195434817685,-0.019904984121504436,-0.022508036276936386,0.004083798898591805,-0.03851880483539449,-0.012828924098526135,-0.060094791213932776
20070727,-0.027831039785983558,-0.04292900269469934,-0.044910175936644585,-0.013228951936307132,-0.01243419254926392,-0.024273947820399138,-0.026077385907710922,-0.029310507827573766,-0.01534978631601817,-0.03605190442021338,-0.0011167195119543205,-0.024838040153860885,-0.021216459209458187,0.010095804848003997
