,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00
20091023,-0.00989504372920697,-0.008817148829336638,-0.015716269643891313,-0.01974604893043045,-0.012616410200415953,-0.02567850968965781,-0.011139966708331506,-0.030895015401052665,-0.05098364423079804,-0.006854307895056488,-0.025544602053002817,-0.020223522315511173,-0.020391286416111157,-0.022572994843046423
20091026,-0.0074687533579452636,-0.012944087450982173,-0.04299017565376056,-0.0160350508981619,-0.041692081196415126,-0.04057263107257325,-0.027962368033822398,-0.05717062658929161,-0.02944719736064399,,-0.017938959012764103,-0.01980381998535184,-0.024030413334509,-0.03798464884906898
20091027,-0.012950508742625813,-0.04429397352345019,-0.024564959529516178,-0.02129778439052575,-0.030831196941658368,-0.027237557707758348,-0.022638368881568616,-0.025660876185967726,-0.015052498722280594,-0.036135869936131264,-0.03624625265286849,-0.04315147487397772,-0.03420708626805288,-0.020297885614441166
20091028,-0.04040484235745036,-0.044402751924925044,-0.032589274067370194,-0.040698258251022995,-0.02565208323696615,-0.015255260944666255,-0.014112305303253744,-0.019336253481466375,-0.10628003704637294,-0.01870449568414951,-0.022715095602604613,-0.07790168161530282,-0.017868205056290554,-0.020508581714623966
20091029,0.022860620506649557,-0.018621632052043466,,-0.013391828174803003,-0.030503713190798473,-0.021904667985288933,-0.03537939296632138,-0.027614606619778548,,-0.03595645107103243,-0.11817216176687952,,-0.025069831923928358,-0.029197192749985376
20091030,-0.05723755222627207,-0.009694889818727197,-0.02888857990034786,-0.024300653996612583,-0.02313973778178624,-0.007888503430274692,-0.019822992243578665,-0.03285635425633183,-0.020086931742004106,-0.02415691632433615,-0.02011807906598218,-0.02708201633575573,-0.015181389482467762,-0.03221938545356082
20091102,0.005662905798130154,-0.017658424468644428,-0.021029071514974552,-0.033797653099936584,-0.034439379001197,-0.03286714896871076,-0.012257047297828541,-0.017580059510781048,-0.028843128818757724,-0.02740311816802785,-0.03588497068882946,-0.01228090715696556,0.0020862186481438484,-0.03498604659743601
20091103,-0.09076134480799114,-0.04970611938377089,-0.017392115454069195,-0.054965707271140474,-0.014612127649328236,-0.022327875601652697,-0.018856432714938427,,-0.0305095434481714,-0.05074648724428467,-0.034191818986719684,-0.02464947203108667,-0.016325512633371148,-0.022622398503543417
20091104,0.031085267241337908,-0.01727686556517341,-0.020952381420909785,-0.025528441901744713,-0.02514666939463975,-0.021468369946797294,-0.023152464275802698,-0.019633400833010017,-0.017712096403311124,-0.02751016237156889,-0.03781230939557272,-0.01570254429354491,-0.031914184310636334,-0.041595345506567495
20091105,0.0290081429294451,-0.03136779486268648,-0.02892909837213561,-0.01838832807001014,-0.01985835346784886,-0.020849615426038408,-0.03411947511137259,-0.01787480638690377,-0.019996886802913866,-0.0642781675851943,-0.019511950983990306,-0.027162102776908753,-0.02087816171289633,-0.02486994314552105
20091106,-0.0703661632484711,-0.035334527734272,-0.03447326921384105,-0.02634844274591124,-0.01300338470698312,-0.03134994411967215,-0.0210750897677996,-0.026085041508823348,-0.02527603128660147,-0.013335540712785726,-0.018942275199868127,-0.08133785680962376,-0.021744895116448597,-0.017347995899717944
20091109,0.0710510054540505,-0.01632639018145618,-0.019329501016773696,-0.03084888121007423,-0.024450687295158723,-0.011599463905429607,-0.02616089454067355,-0.0244711285321987,-0.03365882142135772,-0.01655700437305741,-0.027104115129601758,-0.02187165364601435,-0.026721892183466336,-0.01838717518986384
20091110,-0.031012935853787036,-0.027883643142891528,-0.012448349020731586,-0.018616933768721228,-0.02134624528029967,0.010455638928180883,-0.029999798567235527,-0.004616531840334892,,-0.014231931503664308,-0.03146209828683026,,-0.018052236396541087,-0.031017061437449138
20091111,0.021628015174438044,-0.017582930659937233,-0.026554566773074616,0.0006793656189924532,,-0.007133761986785422,-0.00859562556520917,-0.010030714403221253,-0.010050911630341584,-0.006461678186202191,-0.008874932278609055,-0.013381083240300828,-0.020371251290583325,-0.024127855712211557
20091112,-0.017685975277647897,-0.026472470290877983,,,-0.0075294238605619224,-0.02507452981249092,-0.03257568597328739,-0.010384341274376974,-0.012437604911926026,,,-0.017796406479498983,-0.014896262861453754,-0.024460607464351674
20091113,-0.007265227431139125,-0.007724773150105972,-0.022416614725875163,-0.02855568750642548,,-0.010050843087822142,-0.03502752890975508,-0.011712296021008095,-0.01986599533865204,,-0.010877049724104332,-0.02346599834139528,-0.01430513227603791,-0.07448281270568251
20091116,0.012265608749085255,-0.028456255155904935,-0.008368628802173234,-0.030410811645625292,-0.022878761998247517,-0.012064888079945716,-0.01355277607243148,-0.022147931498417664,-0.019695494668278864,,-0.012797432995421597,-0.016854846069275148,-0.0016226164084778708,-0.026218110860978933
20091117,-0.028888776903730706,-0.01273516247942038,-0.019443384574310312,-0.02050007856512831,-0.059417124157845315,-0.016977248106449246,-0.022549717734388488,-0.016492774469259078,-0.031371002366890804,-0.03284908456870725,-0.016636184692737213,-0.024044366546680032,-0.01555987229408231,-0.027646608058716528
20091118,-0.03194163650424288,-0.00666964070765829,-0.020538947570014232,-0.002632556929917318,-0.017966313795973105,-0.019506457626569548,-0.013560502717631207,-0.011380474472854521,-0.006332257744238388,-0.015148121042179385,-0.028204415443043362,-0.022296437883160374,-0.030767272817956604,-0.018238546725975836
20091119,-0.056881712115932376,-0.016011856167084407,-0.015607338716543295,-0.019124455967419175,-0.015088477063883658,-0.009219335209427994,-0.029310503973331143,-0.01064829923038313,-0.011917652869449343,-0.05594412495221394,-0.007607521139174805,-0.024393531299631455,-0.021870226847023458,-0.02116213556319112
20091120,-0.06358846402510228,-0.005331841680179138,-0.014911737435749379,-0.014676013771760863,-0.0125929998296769,-0.018179619951141784,-0.009966816308157878,-0.01634734740603152,-0.009915362071835956,-0.029455203978579092,-0.025191137406259227,-0.0025097719691646037,-0.018675552929429715,-0.015636952746677812
20091123,0.06855356393082496,0.0003485074735766137,-0.013315277560064575,-0.00849007048407151,-0.01072903040138343,-0.013719665414109655,-0.02362022908626119,-0.005151198462067408,,-0.008262662540139897,-0.016468362212053233,-0.03524461450492379,-0.012961352373324521,-0.015309093155643633
20091124,-0.03778493129357001,-0.006672808942020051,-0.013955255884613433,-0.038254952853319944,-0.006786866155601645,-0.03641314830268072,-0.02525526202556056,-0.01405158825881923,,,-0.01263887094358443,-0.044057811708397066,-0.019189531626677372,-0.01317612116150753
20091125,-0.009551356065492367,-0.011876468752341378,-0.011142029632648343,-0.012762939068510767,-0.015443100508988367,-0.012080530941819888,-0.014556653869889281,-0.015562644196184847,-0.01579628187783502,-0.015354153632556785,-0.013845348232772198,-0.010517575561674087,-0.010330321037727987,-0.011950033221692379
20091127,-0.17163016817780732,-0.013832297186538611,-0.021153483647738704,-0.014041605078020693,-0.01672951145914399,-0.014405152905266309,-0.007994236130909674,-0.015277383414300651,,,,,,
20091130,-0.022766473201075145,-0.008910842523692593,-0.025819004922156566,-0.012879995222101072,-0.035764354219422145,-0.001716260881367455,-0.0033132034353546046,-0.018589029886692258,,-0.020202512166697127,,-0.005875373849495685,-0.016954680834453475,-0.023168662943488873
